BATCHSENDER,BATCHRECEIVER,XID,BATCHDATE,MSG_CODE,MSG_LEVEL,MSG_NAME,DESCRIPTION,ORGCODE,REFPOSITIONID
SED,НСИ,D704EB29-22F0-4D50-8784-7B5DA79B9BAB,17.09.2018 12:10:15,,,,,,
SED,НСИ,53B065BA-C7A6-411E-84BD-82636C2934A0,17.09.2018 12:11:01,E904,критичная,Ошибка внешней валидации,"Запись справочника a090d770-463a-432d-b9d1-ad291385b1b4 не была обработана, т.к. значение поля <Status> равно ARCHIVE и значение поля <OrgStatus> равно 1.",,
SED,НСИ,53B065BA-C7A6-411E-84BD-82636C2934A0,17.09.2018 12:11:01,,,,,,
SED,НСИ,FFD0E145-6EDB-4E92-9741-63393479A262,17.09.2018 12:11:11,E904,критичная,Ошибка внешней валидации,"Запись справочника 81176e97-92c6-48b8-8e0e-f4c892317f9c не была обработана, т.к. значение поля <Status> равно ARCHIVE и значение поля <OrgStatus> равно 1. В системе присутствует более поздняя запись с кодом 413Э8647",,
SED,НСИ,FFD0E145-6EDB-4E92-9741-63393479A262,17.09.2018 12:11:11,,,,,,
SED,НСИ,56AC4CB3-64ED-460A-8809-73954C3E79EF,17.09.2018 12:10:24,E904,критичная,Ошибка внешней валидации,"Для кода I6079, указанного в элементе <RegistryCode> обновление невозможно, т.к. в записи СР указан учетный номер организации, который не соответствует правилам присвоения учетного номера для УБП/НУБП",870I6079,7c874b39-d2ed-4147-b7df-5abeb4d4e7f1
SED,НСИ,13DF1B33-DE06-4950-B75B-EC7A4EDA526B,17.09.2018 12:11:22,E904,критичная,Ошибка внешней валидации,"Запись справочника 4d86a3e2-2c6a-c857-fe05-3b518850afb9 не была обработана, т.к. значение поля <Status> равно ARCHIVE и значение поля <OrgStatus> равно 1.",,
SED,НСИ,13DF1B33-DE06-4950-B75B-EC7A4EDA526B,17.09.2018 12:11:22,,,,,,
SED,НСИ,981DF66E-8923-42FA-8FDD-AE8890560DA3,17.09.2018 12:11:52,,,,,,
SED,НСИ,981DF66E-8923-42FA-8FDD-AE8890560DA3,17.09.2018 12:11:52,E904,критичная,Ошибка внешней валидации,"Запись справочника e0bc6d32-c9a4-4e8f-911d-433809485d01 не была обработана, т.к. значение поля <Status> равно ARCHIVE и значение поля <OrgStatus> равно 1. В системе присутствует более поздняя запись с кодом 72200306",,
SED,НСИ,C0D8DF1A-C21B-4AA5-9730-CEFAF14D020B,17.09.2018 12:10:43,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет муниципального района Белебеевский район Республики Башкортостан отключена,80320745,61035a74-85af-4a57-a61a-3c6fbae8fe19
SED,НСИ,EB207BB6-C07A-41DE-BC13-B43EA5DD5730,17.09.2018 12:10:52,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Кондинского района отключена,74303366,ceb20ac7-e376-4c2b-ba4c-bf3bd003ba0b
SED,НСИ,F713DD4D-3B33-45D3-9E92-2673994A8E8F,17.09.2018 12:12:16,,,,,,
SED,НСИ,F713DD4D-3B33-45D3-9E92-2673994A8E8F,17.09.2018 12:12:16,E904,критичная,Ошибка внешней валидации,"Запись справочника 5bbe1265-5e2c-e0c5-ce05-3b518850a007 не была обработана, т.к. значение поля <Status> равно ARCHIVE и значение поля <OrgStatus> равно 1.",,
SED,НСИ,3511B5EB-1DE0-43AF-AE90-03B1FD533ADB,17.09.2018 12:10:33,E904,критичная,Ошибка внешней валидации,"Для кода I5013, указанного в элементе <RegistryCode> обновление невозможно, т.к. в записи СР указан учетный номер организации, который не соответствует правилам присвоения учетного номера для УБП/НУБП",870I5013,8b3aef19-7411-46c4-ab7c-c176341abb3d
SED,НСИ,FA6F18F4-7846-4929-996A-37A7AD15A3E4,17.09.2018 12:11:42,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету бюджет Большекульгинского сельского поселения Рыбно-Слободского муниципального района отключена,92303287,50ff980a-e377-4706-b7d7-ab5936e186e8
SED,НСИ,D50F9580-2AEC-4134-86AC-6B233AC76810,17.09.2018 12:12:45,,,,,,
SED,НСИ,D50F9580-2AEC-4134-86AC-6B233AC76810,17.09.2018 12:12:45,E904,критичная,Ошибка внешней валидации,"Запись справочника c2e6e324-29d9-404a-b9da-2e2d81153590 не была обработана, т.к. значение поля <Status> равно ARCHIVE и значение поля <OrgStatus> равно 1.",,
SED,НСИ,0A4F9CFA-AC30-412E-999B-C2B0EC6C72AC,17.09.2018 12:11:31,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Окружной бюджет отключена,72200306,bf31fd73-8cfe-4b8f-ba92-00232f6a00a9
SED,НСИ,31D7FDDA-D207-4A38-B246-B74A623A47D5,17.09.2018 12:12:05,E904,критичная,Ошибка внешней валидации,"Обработка организаций по бюджету Бюджет МО ""Фалилеевское сельское поселение"" отключена",413D0328,aa9db9af-5025-45cc-ba6c-ee20a438f7cf
SED,НСИ,CDA9A73E-2896-42A0-A5D9-6690537AD16F,17.09.2018 12:12:26,E904,критичная,Ошибка внешней валидации,"Для кода У9433, указанного в элементе <RegistryCode> обновление невозможно, т.к .учетный номер не соответствует правилам формирования, определенным для НУБП",001У9433,0f7c1c6c-c66a-46f0-8aed-456beb884ec3
SED,НСИ,480B8E58-6DDB-45F0-B8CA-AED69A46CF27,17.09.2018 12:13:41,E904,критичная,Ошибка внешней валидации,"Запись справочника 5746a06e-e144-4345-fe05-3b518850a044 не была обработана, т.к. значение поля <Status> равно ARCHIVE и значение поля <OrgStatus> равно 1.",,
SED,НСИ,480B8E58-6DDB-45F0-B8CA-AED69A46CF27,17.09.2018 12:13:41,,,,,,
SED,НСИ,87445711-D8DC-4F54-AD85-7F851E2D75FC,17.09.2018 12:13:50,,,,,,
SED,НСИ,87445711-D8DC-4F54-AD85-7F851E2D75FC,17.09.2018 12:13:50,E904,критичная,Ошибка внешней валидации,"Запись справочника f14613c9-88bc-4dd0-851c-06570bfeba76 не была обработана, т.к. значение поля <Status> равно ARCHIVE и значение поля <OrgStatus> равно 1. В системе присутствует более поздняя запись с кодом 923D0884",,
SED,НСИ,FE236D69-AA83-4452-A4EF-22CBF3B72366,17.09.2018 12:13:59,E904,критичная,Ошибка внешней валидации,"Запись справочника 01f75fe7-95e6-4c65-9dc4-c315a44be5cb не была обработана, т.к. значение поля <Status> равно ARCHIVE и значение поля <OrgStatus> равно 1. В системе присутствует более поздняя запись с кодом 001Ц1722",,
SED,НСИ,FE236D69-AA83-4452-A4EF-22CBF3B72366,17.09.2018 12:13:59,,,,,,
SED,НСИ,A4B24AC2-61EB-4CE7-8879-6B8639001B46,17.09.2018 12:12:36,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Бюджет Красноборского городского поселения Тосненского района Ленинградской области отключена,413Э8647,0814016f-fa4f-4a06-9c3b-37ee0f5b3a5d
SED,НСИ,CC61E222-A387-4D49-BAE5-C231ABB50E7B,17.09.2018 12:12:53,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Окружной бюджет отключена,72200286,b5fb3266-4b62-48f3-ba02-2182b8b10294
SED,НСИ,E5AF7844-F689-4292-83BF-B75E0D0F7CD9,17.09.2018 12:14:26,,,,,,
SED,НСИ,E5AF7844-F689-4292-83BF-B75E0D0F7CD9,17.09.2018 12:14:26,E904,критичная,Ошибка внешней валидации,"Запись справочника 811fb0db-e9a9-4e45-827e-43bd3c33b4c7 не была обработана, т.к. значение поля <Status> равно ARCHIVE и значение поля <OrgStatus> равно 1. В системе присутствует более поздняя запись с кодом 413D0322",,
SED,НСИ,02A0BFD9-C115-4F87-9873-95E8F39DC396,17.09.2018 12:13:23,E904,критичная,Ошибка внешней валидации,Обработка организаций по бюджету Окружной бюджет отключена,722Дs137,6005d9d2-f107-4c55-a6b2-e8fe0853dedf
SED,НСИ,A23EEC3A-33BB-4A24-ADAC-084C2348B15A,17.09.2018 12:13:13,E904,критичная,Ошибка внешней валидации,"Поле ОКПО является обязательным для не обособленных подразделений; Для НУБП с кодом В2220 код бюджета 0 отсутствует в справочнике ""Бюджеты""; Для НУБП с кодом В2220 некорректно указаны сведения о полномочиях учредителя, осуществляющего финансирование",270В2220,79e08833-a5ce-4796-b223-ecf68f42b6b4
SED,НСИ,CEB2B79B-7BC1-46D0-B62E-3B91999FE6ED,17.09.2018 12:13:03,E904,критичная,Ошибка внешней валидации,"Для кода Я1626, указанного в элементе <RegistryCode> обновление невозможно, т.к. в справочнике НУБП не найдена запись по организации с кодом Я1626",870Я1626,0644250b-19cb-4c7b-b85a-9baa28763fb4
